,CELL_ID,CELL_TYPE,CELL_CLASS
1069,1070,Tumor 7,Tumor
1014,1015,Tumor 7,Tumor
1022,1023,Tumor 7,Tumor
1138,1139,Tumor 1,Tumor
1108,1109,Tumor 1,Tumor
1155,1156,Tumor 3,Tumor
1208,1209,Tumor 3,Tumor
1023,1024,Tumor 1,Tumor
1246,1247,Tumor 1,Tumor
1204,1205,Tumor 1,Tumor
1226,1227,Tumor 1,Tumor
1233,1234,Tumor 1,Tumor
1287,1288,Tumor 1,Tumor
649,650,Tumor 7,Tumor
703,704,Tumor 1,Tumor
697,698,Tumor 2 (Ki67 Proliferating),Tumor
968,969,Tumor 7,Tumor
1288,1289,Tumor 2 (Ki67 Proliferating),Tumor
1247,1248,Tumor 3,Tumor
1199,1200,Tumor 2 (Ki67 Proliferating),Tumor
1218,1219,Tumor 4,Tumor
1402,1403,Tumor 4,Tumor
1418,1419,Tumor 3,Tumor
1283,1284,Tumor 3,Tumor
1346,1347,Tumor 3,Tumor
1342,1343,Tumor 2 (Ki67 Proliferating),Tumor
1391,1392,Tumor 2 (Ki67 Proliferating),Tumor
1087,1088,Tumor 3,Tumor
1098,1099,Tumor 3,Tumor
1057,1058,Tumor 3,Tumor
1040,1041,Tumor 3,Tumor
1086,1087,Tumor 1,Tumor
1150,1151,Tumor 1,Tumor
699,700,Tumor 1,Tumor
617,618,Tumor 1,Tumor
581,582,Tumor 3,Tumor
802,803,Tumor 4,Tumor
748,749,Tumor 3,Tumor
744,745,Tumor 1,Tumor
1870,1871,Tumor 4,Tumor
1841,1842,Tumor 4,Tumor
1719,1720,Tumor 3,Tumor
1796,1797,Tumor 6 / DC,Tumor
1712,1713,Tumor 2 (Ki67 Proliferating),Tumor
1801,1802,Tumor 7,Tumor
1553,1554,Tumor 2 (Ki67 Proliferating),Tumor
1195,1196,Tumor 4,Tumor
1214,1215,Tumor 4,Tumor
1006,1007,Tumor 3,Tumor
976,977,Tumor 3,Tumor
1340,1341,Tumor 3,Tumor
1367,1368,Tumor 3,Tumor
1345,1346,Tumor 2 (Ki67 Proliferating),Tumor
982,983,Tumor 3,Tumor
1250,1251,Tumor 6 / DC,Tumor
1255,1256,Tumor 4,Tumor
1303,1304,Tumor 4,Tumor
886,887,Tumor 4,Tumor
961,962,Tumor 3,Tumor
1583,1584,Tumor 3,Tumor
1524,1525,Tumor 3,Tumor
1438,1439,Tumor 2 (Ki67 Proliferating),Tumor
1684,1685,Tumor 4,Tumor
1726,1727,Tumor 4,Tumor
1717,1718,Tumor 2 (Ki67 Proliferating),Tumor
1647,1648,Tumor 4,Tumor
1603,1604,Tumor 2 (Ki67 Proliferating),Tumor
1618,1619,Tumor 2 (Ki67 Proliferating),Tumor
1574,1575,Tumor 2 (Ki67 Proliferating),Tumor
1628,1629,Tumor 4,Tumor
1622,1623,Tumor 2 (Ki67 Proliferating),Tumor
1536,1537,Tumor 3,Tumor
1505,1506,Tumor 3,Tumor
1567,1568,Tumor 4,Tumor
1446,1447,Tumor 2 (Ki67 Proliferating),Tumor
1429,1430,Tumor 3,Tumor
1458,1459,Tumor 3,Tumor
519,520,Tumor 3,Tumor
152,153,Tumor 4,Tumor
155,156,Tumor 1,Tumor
128,129,Tumor 3,Tumor
114,115,Tumor 1,Tumor
132,133,Tumor 1,Tumor
150,151,Tumor 3,Tumor
143,144,Tumor 3,Tumor
61,62,Tumor 3,Tumor
68,69,Tumor 2 (Ki67 Proliferating),Tumor
35,36,Tumor 3,Tumor
96,97,Tumor 3,Tumor
86,87,Tumor 2 (Ki67 Proliferating),Tumor
123,124,Tumor 4,Tumor
101,102,Tumor 7,Tumor
29,30,Tumor 3,Tumor
44,45,Tumor 4,Tumor
89,90,Tumor 2 (Ki67 Proliferating),Tumor
88,89,Tumor 2 (Ki67 Proliferating),Tumor
690,691,Tumor 3,Tumor
713,714,Tumor 3,Tumor
633,634,Tumor 3,Tumor
583,584,Tumor 3,Tumor
707,708,Tumor 3,Tumor
719,720,Tumor 2 (Ki67 Proliferating),Tumor
735,736,Tumor 1,Tumor
973,974,Tumor 4,Tumor
952,953,Tumor 3,Tumor
1121,1122,Tumor 3,Tumor
760,761,Tumor 3,Tumor
695,696,Tumor 3,Tumor
702,703,Tumor 4,Tumor
677,678,Tumor 2 (Ki67 Proliferating),Tumor
647,648,Tumor 4,Tumor
612,613,Tumor 2 (Ki67 Proliferating),Tumor
672,673,Tumor 3,Tumor
661,662,Tumor 2 (Ki67 Proliferating),Tumor
722,723,Tumor 3,Tumor
683,684,Tumor 3,Tumor
706,707,Tumor 4,Tumor
705,706,Tumor 3,Tumor
580,581,Tumor 4,Tumor
613,614,Tumor 2 (Ki67 Proliferating),Tumor
413,414,Tumor 4,Tumor
477,478,Tumor 3,Tumor
1504,1505,Tumor 3,Tumor
1421,1422,Tumor 6 / DC,Tumor
1433,1434,Tumor 1,Tumor
1181,1182,Tumor 1,Tumor
1136,1137,Tumor 6 / DC,Tumor
1197,1198,Tumor 3,Tumor
1176,1177,Tumor 3,Tumor
885,886,Tumor 7,Tumor
1191,1192,Tumor 4,Tumor
1151,1152,Tumor 4,Tumor
907,908,Tumor 3,Tumor
849,850,Tumor 3,Tumor
1016,1017,Tumor 7,Tumor
1078,1079,Tumor 3,Tumor
1124,1125,Tumor 7,Tumor
1130,1131,Tumor 1,Tumor
1157,1158,Tumor 1,Tumor
1147,1148,Tumor 1,Tumor
1103,1104,Tumor 7,Tumor
1104,1105,Tumor 7,Tumor
1094,1095,Tumor 7,Tumor
1049,1050,Tumor 1,Tumor
1143,1144,Tumor 7,Tumor
1007,1008,Tumor 7,Tumor
1413,1414,Tumor 1,Tumor
1692,1693,Tumor 4,Tumor
1607,1608,Tumor 3,Tumor
1424,1425,Tumor 3,Tumor
1793,1794,Tumor 3,Tumor
289,290,Tumor 3,Tumor
333,334,Tumor 2 (Ki67 Proliferating),Tumor
484,485,Tumor 3,Tumor
372,373,Tumor 2 (Ki67 Proliferating),Tumor
506,507,Tumor 3,Tumor
532,533,Tumor 2 (Ki67 Proliferating),Tumor
559,560,Tumor 4,Tumor
716,717,Tumor 4,Tumor
657,658,Tumor 7,Tumor
587,588,Tumor 3,Tumor
563,564,Tumor 1,Tumor
514,515,Tumor 3,Tumor
544,545,Tumor 4,Tumor
536,537,Tumor 7,Tumor
669,670,Tumor 2 (Ki67 Proliferating),Tumor
624,625,Tumor 2 (Ki67 Proliferating),Tumor
883,884,Tumor 7,Tumor
675,676,Tumor 7,Tumor
646,647,Tumor 7,Tumor
638,639,Tumor 7,Tumor
656,657,Tumor 2 (Ki67 Proliferating),Tumor
712,713,Tumor 2 (Ki67 Proliferating),Tumor
758,759,Tumor 3,Tumor
913,914,Tumor 1,Tumor
746,747,Tumor 2 (Ki67 Proliferating),Tumor
717,718,Tumor 3,Tumor
630,631,Tumor 7,Tumor
950,951,Tumor 7,Tumor
876,877,Tumor 7,Tumor
861,862,Tumor 4,Tumor
1729,1730,Tumor 7,Tumor
1776,1777,Tumor 3,Tumor
1768,1769,Tumor 4,Tumor
1797,1798,Tumor 3,Tumor
1568,1569,Tumor 3,Tumor
1595,1596,Tumor 4,Tumor
1578,1579,Tumor 4,Tumor
1677,1678,Tumor 2 (Ki67 Proliferating),Tumor
1627,1628,Tumor 3,Tumor
1509,1510,Tumor 2 (Ki67 Proliferating),Tumor
1472,1473,Tumor 2 (Ki67 Proliferating),Tumor
1488,1489,Tumor 4,Tumor
1561,1562,Tumor 6 / DC,Tumor
964,965,Tumor 4,Tumor
985,986,Tumor 3,Tumor
1084,1085,Tumor 4,Tumor
1080,1081,Tumor 3,Tumor
1036,1037,Tumor 4,Tumor
1450,1451,Tumor 4,Tumor
1537,1538,Tumor 3,Tumor
1412,1413,Tumor 4,Tumor
1401,1402,Tumor 4,Tumor
1374,1375,Tumor 4,Tumor
1474,1475,Tumor 6 / DC,Tumor
1511,1512,Tumor 2 (Ki67 Proliferating),Tumor
1475,1476,Tumor 6 / DC,Tumor
1683,1684,Tumor 2 (Ki67 Proliferating),Tumor
1671,1672,Tumor 3,Tumor
1709,1710,Tumor 3,Tumor
1659,1660,Tumor 3,Tumor
1449,1450,Tumor 3,Tumor
1678,1679,Tumor 3,Tumor
1672,1673,Tumor 2 (Ki67 Proliferating),Tumor
1689,1690,Tumor 3,Tumor
1556,1557,Tumor 2 (Ki67 Proliferating),Tumor
1532,1533,Tumor 4,Tumor
1533,1534,Tumor 2 (Ki67 Proliferating),Tumor
1423,1424,Tumor 3,Tumor
1375,1376,Tumor 6 / DC,Tumor
184,185,Tumor 7,Tumor
169,170,Tumor 1,Tumor
145,146,Tumor 1,Tumor
217,218,Tumor 3,Tumor
200,201,Tumor 3,Tumor
173,174,Tumor 1,Tumor
814,815,Tumor 3,Tumor
874,875,Tumor 4,Tumor
878,879,Tumor 3,Tumor
969,970,Tumor 3,Tumor
945,946,Tumor 3,Tumor
915,916,Tumor 4,Tumor
798,799,Tumor 4,Tumor
820,821,Tumor 3,Tumor
845,846,Tumor 4,Tumor
1032,1033,Tumor 4,Tumor
1055,1056,Tumor 3,Tumor
1042,1043,Tumor 3,Tumor
991,992,Tumor 4,Tumor
1035,1036,Tumor 3,Tumor
1004,1005,Tumor 4,Tumor
1021,1022,Tumor 3,Tumor
325,326,Tumor 4,Tumor
350,351,Tumor 4,Tumor
1710,1711,Tumor 2 (Ki67 Proliferating),Tumor
1739,1740,Tumor 3,Tumor
1767,1768,Tumor 4,Tumor
1716,1717,Tumor 6 / DC,Tumor
1741,1742,Tumor 3,Tumor
1711,1712,Tumor 2 (Ki67 Proliferating),Tumor
1688,1689,Tumor 3,Tumor
1674,1675,Tumor 6 / DC,Tumor
1614,1615,Tumor 3,Tumor
1584,1585,Tumor 3,Tumor
1400,1401,Tumor 6 / DC,Tumor
1404,1405,Tumor 3,Tumor
1395,1396,Tumor 2 (Ki67 Proliferating),Tumor
1349,1350,Tumor 2 (Ki67 Proliferating),Tumor
1335,1336,Tumor 3,Tumor
1460,1461,Tumor 1,Tumor
1448,1449,Tumor 6 / DC,Tumor
1164,1165,Tumor 3,Tumor
1244,1245,Tumor 3,Tumor
1217,1218,Tumor 6 / DC,Tumor
1236,1237,Tumor 4,Tumor
1262,1263,Tumor 2 (Ki67 Proliferating),Tumor
1302,1303,Tumor 2 (Ki67 Proliferating),Tumor
1272,1273,Tumor 3,Tumor
1396,1397,Tumor 3,Tumor
1386,1387,Tumor 4,Tumor
1414,1415,Tumor 6 / DC,Tumor
1445,1446,Tumor 3,Tumor
1430,1431,Tumor 3,Tumor
1169,1170,Tumor 2 (Ki67 Proliferating),Tumor
1122,1123,Tumor 3,Tumor
1137,1138,Tumor 3,Tumor
828,829,Tumor 7,Tumor
842,843,Tumor 7,Tumor
1397,1398,Tumor 1,Tumor
1185,1186,Tumor 4,Tumor
1091,1092,Tumor 7,Tumor
1074,1075,Tumor 7,Tumor
1011,1012,Tumor 3,Tumor
962,963,Tumor 7,Tumor
1019,1020,Tumor 7,Tumor
1056,1057,Tumor 7,Tumor
1012,1013,Tumor 7,Tumor
1013,1014,Tumor 7,Tumor
977,978,Tumor 1,Tumor
864,865,Tumor 3,Tumor
730,731,Tumor 7,Tumor
767,768,Tumor 1,Tumor
818,819,Tumor 1,Tumor
1593,1594,Tumor 1,Tumor
1447,1448,Tumor 1,Tumor
1538,1539,Tumor 7,Tumor
1482,1483,Tumor 3,Tumor
1525,1526,Tumor 3,Tumor
1854,1855,Tumor 3,Tumor
1862,1863,Tumor 7,Tumor
239,240,Tumor 3,Tumor
275,276,Tumor 2 (Ki67 Proliferating),Tumor
429,430,Tumor 3,Tumor
384,385,Tumor 2 (Ki67 Proliferating),Tumor
388,389,Tumor 3,Tumor
292,293,Tumor 3,Tumor
685,686,Tumor 2 (Ki67 Proliferating),Tumor
596,597,Tumor 3,Tumor
472,473,Tumor 7,Tumor
606,607,Tumor 6 / DC,Tumor
601,602,Tumor 2 (Ki67 Proliferating),Tumor
608,609,Tumor 7,Tumor
588,589,Tumor 3,Tumor
488,489,Tumor 7,Tumor
701,702,Tumor 7,Tumor
750,751,Tumor 2 (Ki67 Proliferating),Tumor
688,689,Tumor 7,Tumor
679,680,Tumor 3,Tumor
721,722,Tumor 1,Tumor
938,939,Tumor 7,Tumor
981,982,Tumor 2 (Ki67 Proliferating),Tumor
947,948,Tumor 7,Tumor
932,933,Tumor 7,Tumor
890,891,Tumor 7,Tumor
921,922,Tumor 7,Tumor
903,904,Tumor 7,Tumor
816,817,Tumor 7,Tumor
835,836,Tumor 7,Tumor
852,853,Tumor 1,Tumor
611,612,Tumor 4,Tumor
841,842,Tumor 4,Tumor
1649,1650,Tumor 3,Tumor
1615,1616,Tumor 2 (Ki67 Proliferating),Tumor
1558,1559,Tumor 4,Tumor
1531,1532,Tumor 2 (Ki67 Proliferating),Tumor
1498,1499,Tumor 4,Tumor
1518,1519,Tumor 4,Tumor
1547,1548,Tumor 4,Tumor
993,994,Tumor 3,Tumor
955,956,Tumor 3,Tumor
1030,1031,Tumor 7,Tumor
1336,1337,Tumor 4,Tumor
1320,1321,Tumor 3,Tumor
1351,1352,Tumor 4,Tumor
1253,1254,Tumor 2 (Ki67 Proliferating),Tumor
1305,1306,Tumor 2 (Ki67 Proliferating),Tumor
1297,1298,Tumor 3,Tumor
1178,1179,Tumor 4,Tumor
1156,1157,Tumor 3,Tumor
1406,1407,Tumor 2 (Ki67 Proliferating),Tumor
1360,1361,Tumor 4,Tumor
1361,1362,Tumor 2 (Ki67 Proliferating),Tumor
1389,1390,Tumor 4,Tumor
1419,1420,Tumor 2 (Ki67 Proliferating),Tumor
1459,1460,Tumor 2 (Ki67 Proliferating),Tumor
1441,1442,Tumor 3,Tumor
1636,1637,Tumor 2 (Ki67 Proliferating),Tumor
1527,1528,Tumor 6 / DC,Tumor
1559,1560,Tumor 2 (Ki67 Proliferating),Tumor
1587,1588,Tumor 3,Tumor
1625,1626,Tumor 3,Tumor
1591,1592,Tumor 3,Tumor
361,362,Tumor 3,Tumor
238,239,Tumor 1,Tumor
280,281,Tumor 4,Tumor
343,344,Tumor 7,Tumor
394,395,Tumor 7,Tumor
430,431,Tumor 7,Tumor
953,954,Tumor 3,Tumor
974,975,Tumor 3,Tumor
901,902,Tumor 3,Tumor
992,993,Tumor 3,Tumor
1005,1006,Tumor 2 (Ki67 Proliferating),Tumor
960,961,Tumor 7,Tumor
809,810,Tumor 7,Tumor
771,772,Tumor 3,Tumor
803,804,Tumor 3,Tumor
843,844,Tumor 4,Tumor
851,852,Tumor 3,Tumor
1017,1018,Tumor 3,Tumor
988,989,Tumor 4,Tumor
159,160,Tumor 4,Tumor
367,368,Tumor 4,Tumor
585,586,Tumor 2 (Ki67 Proliferating),Tumor
1667,1668,Tumor 4,Tumor
1546,1547,Tumor 3,Tumor
1493,1494,Tumor 3,Tumor
1514,1515,Tumor 4,Tumor
1439,1440,Tumor 6 / DC,Tumor
1437,1438,Tumor 3,Tumor
1479,1480,Tumor 1,Tumor
1322,1323,Tumor 4,Tumor
1363,1364,Tumor 4,Tumor
1388,1389,Tumor 4,Tumor
1350,1351,Tumor 2 (Ki67 Proliferating),Tumor
1331,1332,Tumor 4,Tumor
1277,1278,Tumor 4,Tumor
1466,1467,Tumor 4,Tumor
1210,1211,Tumor 4,Tumor
1232,1233,Tumor 4,Tumor
1202,1203,Tumor 3,Tumor
1273,1274,Tumor 3,Tumor
1307,1308,Tumor 3,Tumor
1254,1255,Tumor 3,Tumor
1366,1367,Tumor 3,Tumor
1293,1294,Tumor 2 (Ki67 Proliferating),Tumor
1237,1238,Tumor 3,Tumor
1330,1331,Tumor 2 (Ki67 Proliferating),Tumor
891,892,Tumor 4,Tumor
867,868,Tumor 7,Tumor
900,901,Tumor 7,Tumor
859,860,Tumor 7,Tumor
975,976,Tumor 7,Tumor
882,883,Tumor 3,Tumor
1252,1253,Tumor 4,Tumor
1519,1520,Tumor 7,Tumor
1560,1561,Tumor 3,Tumor
1503,1504,Tumor 4,Tumor
1476,1477,Tumor 7,Tumor
1609,1610,Tumor 3,Tumor
1598,1599,Tumor 3,Tumor
1626,1627,Tumor 1,Tumor
1664,1665,Tumor 2 (Ki67 Proliferating),Tumor
1613,1614,Tumor 1,Tumor
1570,1571,Tumor 3,Tumor
1548,1549,Tumor 3,Tumor
295,296,Tumor 3,Tumor
327,328,Tumor 3,Tumor
339,340,Tumor 2 (Ki67 Proliferating),Tumor
312,313,Tumor 3,Tumor
817,818,Tumor 7,Tumor
856,857,Tumor 7,Tumor
892,893,Tumor 2 (Ki67 Proliferating),Tumor
844,845,Tumor 7,Tumor
755,756,Tumor 3,Tumor
742,743,Tumor 7,Tumor
786,787,Tumor 2 (Ki67 Proliferating),Tumor
632,633,Tumor 4,Tumor
1757,1758,Tumor 7,Tumor
1746,1747,Tumor 7,Tumor
1762,1763,Tumor 3,Tumor
1738,1739,Tumor 3,Tumor
1774,1775,Tumor 7,Tumor
1606,1607,Tumor 4,Tumor
1859,1860,Tumor 3,Tumor
1582,1583,Tumor 4,Tumor
1576,1577,Tumor 2 (Ki67 Proliferating),Tumor
1605,1606,Tumor 4,Tumor
1612,1613,Tumor 4,Tumor
1530,1531,Tumor 2 (Ki67 Proliferating),Tumor
1278,1279,Tumor 3,Tumor
1238,1239,Tumor 2 (Ki67 Proliferating),Tumor
1267,1268,Tumor 2 (Ki67 Proliferating),Tumor
1224,1225,Tumor 2 (Ki67 Proliferating),Tumor
1211,1212,Tumor 2 (Ki67 Proliferating),Tumor
1265,1266,Tumor 3,Tumor
1602,1603,Tumor 3,Tumor
1635,1636,Tumor 2 (Ki67 Proliferating),Tumor
1579,1580,Tumor 2 (Ki67 Proliferating),Tumor
1617,1618,Tumor 2 (Ki67 Proliferating),Tumor
1569,1570,Tumor 4,Tumor
1597,1598,Tumor 3,Tumor
387,388,Tumor 7,Tumor
374,375,Tumor 7,Tumor
386,387,Tumor 7,Tumor
349,350,Tumor 7,Tumor
73,74,Tumor 2 (Ki67 Proliferating),Tumor
838,839,Tumor 6 / DC,Tumor
872,873,Tumor 3,Tumor
854,855,Tumor 3,Tumor
825,826,Tumor 4,Tumor
778,779,Tumor 3,Tumor
774,775,Tumor 2 (Ki67 Proliferating),Tumor
808,809,Tumor 4,Tumor
754,755,Tumor 2 (Ki67 Proliferating),Tumor
729,730,Tumor 2 (Ki67 Proliferating),Tumor
787,788,Tumor 4,Tumor
824,825,Tumor 4,Tumor
428,429,Tumor 4,Tumor
345,346,Tumor 4,Tumor
1529,1530,Tumor 3,Tumor
1499,1500,Tumor 1,Tumor
1508,1509,Tumor 3,Tumor
1487,1488,Tumor 4,Tumor
1409,1410,Tumor 2 (Ki67 Proliferating),Tumor
1381,1382,Tumor 4,Tumor
1452,1453,Tumor 4,Tumor
1222,1223,Tumor 3,Tumor
1219,1220,Tumor 4,Tumor
1249,1250,Tumor 2 (Ki67 Proliferating),Tumor
1239,1240,Tumor 2 (Ki67 Proliferating),Tumor
1190,1191,Tumor 3,Tumor
1275,1276,Tumor 3,Tumor
1200,1201,Tumor 4,Tumor
1231,1232,Tumor 3,Tumor
1309,1310,Tumor 2 (Ki67 Proliferating),Tumor
1270,1271,Tumor 4,Tumor
1271,1272,Tumor 4,Tumor
1280,1281,Tumor 3,Tumor
1135,1136,Tumor 3,Tumor
1144,1145,Tumor 1,Tumor
1506,1507,Tumor 7,Tumor
91,92,Tumor 4,Tumor
1714,1715,Tumor 4,Tumor
1735,1736,Tumor 3,Tumor
1634,1635,Tumor 3,Tumor
1653,1654,Tumor 3,Tumor
1646,1647,Tumor 3,Tumor
1682,1683,Tumor 3,Tumor
1665,1666,Tumor 7,Tumor
1610,1611,Tumor 3,Tumor
1663,1664,Tumor 3,Tumor
1642,1643,Tumor 3,Tumor
1251,1252,Tumor 4,Tumor
1227,1228,Tumor 3,Tumor
316,317,Tumor 7,Tumor
341,342,Tumor 7,Tumor
1003,1004,Tumor 3,Tumor
1000,1001,Tumor 4,Tumor
877,878,Tumor 4,Tumor
972,973,Tumor 4,Tumor
431,432,Tumor 4,Tumor
435,436,Tumor 4,Tumor
1515,1516,Tumor 2 (Ki67 Proliferating),Tumor
1480,1481,Tumor 2 (Ki67 Proliferating),Tumor
1588,1589,Tumor 3,Tumor
1550,1551,Tumor 3,Tumor
1520,1521,Tumor 7,Tumor
1544,1545,Tumor 3,Tumor
1564,1565,Tumor 2 (Ki67 Proliferating),Tumor
1540,1541,Tumor 3,Tumor
1571,1572,Tumor 2 (Ki67 Proliferating),Tumor
